Probe	Ensembl	chromosome_name
2030441	ENSG00000123352	
3830020	ENSG00000123353	12
50343	ENSG00000123358	12
130156	ENSG00000123360	12
4590064	ENSG00000123374	12
2710286	ENSG00000123384	12
1780367	ENSG00000123395	12
510468	ENSG00000123405	12
5550608	ENSG00000123411	12
1050386	ENSG00000123415	12
6510176	ENSG00000123416	12
870056	ENSG00000123427	12
6330176	ENSG00000123444	11
6770215	ENSG00000123453	9
6270523	ENSG00000123454	9
4890491	ENSG00000123472	1
3180367	ENSG00000123485	2
5420386	ENSG00000123496	X
4730324	ENSG00000123500	6
50050	ENSG00000123505	6
430309	ENSG00000123545	6
60274	ENSG00000123552	
2650288	ENSG00000123560	X
2190102	ENSG00000123561	X
6510435	ENSG00000123562	
840161	ENSG00000123569	X
6110296	ENSG00000123570	X
3130471	ENSG00000123572	X
7380768	ENSG00000123575	X
4260343	ENSG00000123576	X
5900220	ENSG00000123594	
2940451	ENSG00000123595	X
1440397	ENSG00000123600	2
4050554	ENSG00000123609	2
4060047	ENSG00000123610	
450064	ENSG00000123612	2
450075	ENSG00000123636	2
2940095	ENSG00000123643	
4640347	ENSG00000123684	1
5900253	ENSG00000123685	1
6180427	ENSG00000123689	1
60719	ENSG00000123700	17
4760438	ENSG00000123728	X
6220142	ENSG00000123737	4
3310541	ENSG00000123739	4
4280088	ENSG00000123810	19
4290053	ENSG00000123815	
7040181	ENSG00000123836	1
2690379	ENSG00000123843	1
2600070	ENSG00000123892	
110398	ENSG00000123901	
290468	ENSG00000123908	8
3710647	ENSG00000123933	4
6200468	ENSG00000123975	9
1580524	ENSG00000123983	
4250291	ENSG00000123989	2
5570754	ENSG00000123992	2
6620246	ENSG00000124006	
290189	ENSG00000124019	2
7160228	ENSG00000124067	
2760706	ENSG00000124074	16
770561	ENSG00000124098	20
1050168	ENSG00000124102	20
830154	ENSG00000124103	
4640634	ENSG00000124104	20
2140707	ENSG00000124107	
1240746	ENSG00000124116	20
2370504	ENSG00000124120	20
3780139	ENSG00000124126	20
6620259	ENSG00000124134	20
2650193	ENSG00000124145	
2760390	ENSG00000124151	20
3840689	ENSG00000124155	20
2690292	ENSG00000124160	20
990202	ENSG00000124164	20
4610288	ENSG00000124171	20
4250082	ENSG00000124177	
2260131	ENSG00000124181	20
1400601	ENSG00000124191	
3060110	ENSG00000124193	20
7320202	ENSG00000124196	20
3610554	ENSG00000124198	20
3800487	ENSG00000124201	20
6270040	ENSG00000124203	
1410240	ENSG00000124205	20
5130674	ENSG00000124207	20
7050136	ENSG00000124209	20
5670241	ENSG00000124214	20
4590541	ENSG00000124215	
5340010	ENSG00000124216	
6900397	ENSG00000124217	20
7040315	ENSG00000124222	20
5050750	ENSG00000124224	
240400	ENSG00000124225	20
2600672	ENSG00000124228	
2710465	ENSG00000124233	
4290079	ENSG00000124243	20
2470315	ENSG00000124251	20
1260021	ENSG00000124256	20
7040170	ENSG00000124257	20
2490541	ENSG00000124260	X
5340487	ENSG00000124275	5
580053	ENSG00000124279	
5670400	ENSG00000124299	19
6660706	ENSG00000124302	19
4120056	ENSG00000124313	X
6480056	ENSG00000124334	X
4880671	ENSG00000124356	
5290408	ENSG00000124370	2
730091	ENSG00000124374	
2260632	ENSG00000124380	
2350563	ENSG00000124383	2
6580056	ENSG00000124391	16
520634	ENSG00000124406	4
2680086	ENSG00000124422	
5340110	ENSG00000124429	X
3310414	ENSG00000124444	19
2140687	ENSG00000124459	19
2470524	ENSG00000124466	19
4780075	ENSG00000124469	19
2320598	ENSG00000124479	X
4570411	ENSG00000124486	X
4280487	ENSG00000124490	6
2230241	ENSG00000124491	6
2570661	ENSG00000124496	6
4290133	ENSG00000124507	6
5420709	ENSG00000124508	
1580224	ENSG00000124523	6
6480440	ENSG00000124532	6
6650736	ENSG00000124535	
3130577	ENSG00000124541	6
4210598	ENSG00000124549	6
7400112	ENSG00000124557	6
6270717	ENSG00000124562	
10066	ENSG00000124564	6
4220504	ENSG00000124570	6
6590400	ENSG00000124571	6
650646	ENSG00000124574	6
3440086	ENSG00000124587	6
2710682	ENSG00000124588	6
780187	ENSG00000124596	6
3940068	ENSG00000124602	6
4560681	ENSG00000124608	6
2680347	ENSG00000124613	
4540131	ENSG00000124615	
3370671	ENSG00000124641	6
4480291	ENSG00000124657	6
4200386	ENSG00000124659	6
6330538	ENSG00000124688	6
2600376	ENSG00000124693	
3890743	ENSG00000124701	6
4250372	ENSG00000124702	6
4670292	ENSG00000124721	6
3310091	ENSG00000124731	6
6130064	ENSG00000124733	6
1660201	ENSG00000124743	6
4230201	ENSG00000124762	6
3370736	ENSG00000124766	6
6770619	ENSG00000124767	6
2260767	ENSG00000124772	6
2320296	ENSG00000124780	6
110451	ENSG00000124783	6
60500	ENSG00000124784	6
3130300	ENSG00000124785	
6220630	ENSG00000124786	6
160204	ENSG00000124787	6
5080154	ENSG00000124788	
3840131	ENSG00000124789	6
4480180	ENSG00000124795	
4850722	ENSG00000124802	
940504	ENSG00000124813	6
6620487	ENSG00000124875	4
610170	ENSG00000124882	4
3290088	ENSG00000124920	11
450553	ENSG00000124942	
2490309	ENSG00000125089	4
3180576	ENSG00000125107	
6560735	ENSG00000125122	
870671	ENSG00000125124	
450615	ENSG00000125148	
4670520	ENSG00000125149	
6980048	ENSG00000125166	16
1510685	ENSG00000125170	16
4120224	ENSG00000125245	13
2070044	ENSG00000125246	13
1780133	ENSG00000125247	
780050	ENSG00000125249	13
2450201	ENSG00000125257	13
5090289	ENSG00000125266	13
5870632	ENSG00000125304	13
4570224	ENSG00000125319	
6250064	ENSG00000125347	5
4640239	ENSG00000125351	X
6940196	ENSG00000125352	X
7610370	ENSG00000125354	X
5220048	ENSG00000125355	
4590521	ENSG00000125356	X
5720730	ENSG00000125363	X
2120100	ENSG00000125375	14
990075	ENSG00000125378	14
5900471	ENSG00000125384	
610091	ENSG00000125386	4
2490343	ENSG00000125388	
3360709	ENSG00000125430	17
5870280	ENSG00000125434	17
1580129	ENSG00000125445	17
1570102	ENSG00000125447	17
730020	ENSG00000125449	17
1430402	ENSG00000125450	17
380014	ENSG00000125454	17
1110243	ENSG00000125457	17
6220070	ENSG00000125458	17
290554	ENSG00000125459	1
4890670	ENSG00000125462	1
1340114	ENSG00000125482	9
6560025	ENSG00000125484	
1820133	ENSG00000125485	9
3800470	ENSG00000125505	19
5490754	ENSG00000125508	20
1440754	ENSG00000125510	
7040753	ENSG00000125531	20
4590403	ENSG00000125534	20
840685	ENSG00000125538	2
6900392	ENSG00000125611	2
1090451	ENSG00000125618	2
2070039	ENSG00000125629	
2850392	ENSG00000125633	
4730131	ENSG00000125637	
5810452	ENSG00000125651	19
2510079	ENSG00000125656	19
5420441	ENSG00000125657	19
6220369	ENSG00000125675	X
2490397	ENSG00000125676	X
1070195	ENSG00000125686	17
5090291	ENSG00000125703	1
4220068	ENSG00000125726	19
5490452	ENSG00000125731	19
430431	ENSG00000125733	
5390682	ENSG00000125734	
610113	ENSG00000125735	19
7160239	ENSG00000125740	
4730681	ENSG00000125741	19
5860201	ENSG00000125743	
3460376	ENSG00000125744	19
2320356	ENSG00000125753	19
110349	ENSG00000125755	19
3360553	ENSG00000125772	20
3610364	ENSG00000125775	
3130474	ENSG00000125779	
4920075	ENSG00000125780	20
5080017	ENSG00000125787	
6100615	ENSG00000125810	20
2850450	ENSG00000125812	20
3890470	ENSG00000125814	
610056	ENSG00000125817	20
3290369	ENSG00000125818	20
2640500	ENSG00000125821	20
2510523	ENSG00000125826	20
2850259	ENSG00000125827	20
4230327	ENSG00000125834	
4860243	ENSG00000125835	20
1940368	ENSG00000125841	
3940059	ENSG00000125843	20
3890408	ENSG00000125844	
4280577	ENSG00000125845	20
1940494	ENSG00000125846	
3830519	ENSG00000125863	20
2370364	ENSG00000125864	20
6900612	ENSG00000125868	20
4290026	ENSG00000125869	20
6270288	ENSG00000125870	20
5960736	ENSG00000125871	
290546	ENSG00000125875	
360445	ENSG00000125877	
1190037	ENSG00000125885	
6110102	ENSG00000125895	20
4070201	ENSG00000125898	
6510195	ENSG00000125900	20
3310445	ENSG00000125901	20
3370075	ENSG00000125910	19
1660605	ENSG00000125945	
2680577	ENSG00000125952	14
1580619	ENSG00000125962	X
2060201	ENSG00000125966	20
50521	ENSG00000125967	20
7200333	ENSG00000125970	20
130603	ENSG00000125971	
3400577	ENSG00000125977	20
160669	ENSG00000125991	
5220438	ENSG00000125995	
3310706	ENSG00000125997	
5700689	ENSG00000126001	20
4180209	ENSG00000126003	20
4900139	ENSG00000126010	
1660546	ENSG00000126012	X
3290646	ENSG00000126016	X
5310379	ENSG00000126062	3
610138	ENSG00000126067	1
1430528	ENSG00000126070	1
4760020	ENSG00000126088	1
770382	ENSG00000126091	
580064	ENSG00000126106	1
150280	ENSG00000126107	
4250706	ENSG00000126214	14
670014	ENSG00000126215	14
3830730	ENSG00000126216	
5340358	ENSG00000126218	13
730541	ENSG00000126226	13
6480746	ENSG00000126231	13
3840288	ENSG00000126243	
5670139	ENSG00000126246	19
5290500	ENSG00000126247	
4590424	ENSG00000126249	19
4880551	ENSG00000126254	19
4250347	ENSG00000126259	
4920228	ENSG00000126262	
2260113	ENSG00000126264	
4250095	ENSG00000126267	
7380047	ENSG00000126351	17
5390246	ENSG00000126353	17
2470369	ENSG00000126368	17
520750	ENSG00000126432	11
150397	ENSG00000126456	19
3460669	ENSG00000126457	
4570670	ENSG00000126458	19
3060605	ENSG00000126460	
2940564	ENSG00000126461	19
580400	ENSG00000126464	
5420504	ENSG00000126467	19
1990044	ENSG00000126500	11
4850681	ENSG00000126522	7
1940487	ENSG00000126561	17
1690379	ENSG00000126581	17
6650484	ENSG00000126583	19
60239	ENSG00000126603	16
7050671	ENSG00000126653	17
4250376	ENSG00000126705	
5090215	ENSG00000126709	1
1440021	ENSG00000126733	
2100347	ENSG00000126746	12
4850091	ENSG00000126749	12
6480563	ENSG00000126752	X
150131	ENSG00000126756	X
510162	ENSG00000126767	X
2100470	ENSG00000126768	X
4210470	ENSG00000126773	
4560154	ENSG00000126775	14
4730148	ENSG00000126777	
5820471	ENSG00000126790	14
2940577	ENSG00000126803	14
2570037	ENSG00000126804	14
5960253	ENSG00000126814	
6980494	ENSG00000126821	
4010397	ENSG00000126822	14
4010411	ENSG00000126858	17
4590224	ENSG00000126860	17
2260487	ENSG00000126861	17
2600470	ENSG00000126870	7
6250184	ENSG00000126882	9
6450414	ENSG00000126890	X
4200576	ENSG00000126895	X
5360551	ENSG00000126903	X
4290736	ENSG00000126934	
3180678	ENSG00000126945	X
4230451	ENSG00000126947	
1470273	ENSG00000126950	X
1710593	ENSG00000126952	X
3360156	ENSG00000126953	X
130154	ENSG00000126970	X
4570692	ENSG00000127054	1
3390136	ENSG00000127080	9
4810747	ENSG00000127081	9
5270619	ENSG00000127084	9
5260328	ENSG00000127124	
2850192	ENSG00000127125	1
1030296	ENSG00000127152	14
7570475	ENSG00000127184	5
2470465	ENSG00000127191	9
4880288	ENSG00000127220	19
780195	ENSG00000127249	3
7320132	ENSG00000127311	12
6590703	ENSG00000127314	12
1070750	ENSG00000127325	12
1990390	ENSG00000127328	12
6560523	ENSG00000127334	12
3370747	ENSG00000127337	12
1470114	ENSG00000127364	7
150592	ENSG00000127366	7
7610242	ENSG00000127377	7
3830047	ENSG00000127399	7
4480220	ENSG00000127418	4
1090564	ENSG00000127419	4
150129	ENSG00000127423	1
4640168	ENSG00000127445	19
60768	ENSG00000127452	19
6660047	ENSG00000127463	
5860037	ENSG00000127481	1
2710725	ENSG00000127483	1
2140136	ENSG00000127507	19
4290440	ENSG00000127511	19
3190301	ENSG00000127527	19
3850692	ENSG00000127528	19
6250139	ENSG00000127533	
6940689	ENSG00000127554	16
5860609	ENSG00000127561	
2940164	ENSG00000127564	
540093	ENSG00000127578	16
2680630	ENSG00000127580	16
6840390	ENSG00000127585	16
6370739	ENSG00000127603	
6860300	ENSG00000127616	19
1580348	ENSG00000127663	19
3360291	ENSG00000127666	19
6020661	ENSG00000127720	12
1190102	ENSG00000127743	5
3990600	ENSG00000127774	17
4670093	ENSG00000127804	17
4760474	ENSG00000127824	2
4610048	ENSG00000127837	2
4730349	ENSG00000127838	
5860088	ENSG00000127863	
5360184	ENSG00000127870	13
5670093	ENSG00000127884	10
6650372	ENSG00000127903	19
3170630	ENSG00000127914	
1580025	ENSG00000127920	7
6660196	ENSG00000127922	7
580484	ENSG00000127946	
3140364	ENSG00000127947	
1230754	ENSG00000127948	7
1430170	ENSG00000127951	
1440187	ENSG00000127952	
540091	ENSG00000127954	7
4260528	ENSG00000127955	
130647	ENSG00000127980	
2260070	ENSG00000127989	
5290348	ENSG00000127990	7
2030327	ENSG00000127993	
6020520	ENSG00000127995	
4040047	ENSG00000128000	19
2900348	ENSG00000128016	19
6590632	ENSG00000128039	4
1030484	ENSG00000128040	4
6420424	ENSG00000128050	
2970402	ENSG00000128159	22
2970452	ENSG00000128165	22
290053	ENSG00000128191	22
7400102	ENSG00000128203	
4640768	ENSG00000128218	22
3120079	ENSG00000128228	22
1260468	ENSG00000128242	22
4810653	ENSG00000128245	22
1770670	ENSG00000128253	
4640609	ENSG00000128266	22
6420500	ENSG00000128268	
7560440	ENSG00000128271	
6480053	ENSG00000128272	
3610072	ENSG00000128274	22
6760750	ENSG00000128283	22
1980750	ENSG00000128284	22
1450446	ENSG00000128285	22
4230040	ENSG00000128294	22
6280605	ENSG00000128298	22
7550735	ENSG00000128309	22
2230288	ENSG00000128311	22
7200524	ENSG00000128322	22
1570358	ENSG00000128335	
110382	ENSG00000128340	22
2650390	ENSG00000128342	
650717	ENSG00000128346	22
7330671	ENSG00000128383	22
3420750	ENSG00000128408	22
5130196	ENSG00000128438	
4540646	ENSG00000128482	17
1260327	ENSG00000128512	7
3840762	ENSG00000128513	7
770593	ENSG00000128534	7
5220139	ENSG00000128536	7
1710746	ENSG00000128563	7
1850092	ENSG00000128567	
6060577	ENSG00000128578	
5490484	ENSG00000128581	7
6110204	ENSG00000128585	7
2760164	ENSG00000128590	7
6550561	ENSG00000128594	7
940431	ENSG00000128595	7
7100364	ENSG00000128596	7
2810390	ENSG00000128602	7
4260373	ENSG00000128604	7
4480035	ENSG00000128606	7
7160082	ENSG00000128607	
7000670	ENSG00000128617	7
1850370	ENSG00000128626	
5720598	ENSG00000128641	
2480044	ENSG00000128654	2
610332	ENSG00000128656	2
840059	ENSG00000128683	2
4780093	ENSG00000128694	
3170452	ENSG00000128699	2
4250500	ENSG00000128708	2
6130674	ENSG00000128731	15
3460224	ENSG00000128739	15
940041	ENSG00000128791	
510520	ENSG00000128805	
5050753	ENSG00000128829	15
1980246	ENSG00000128833	15
1510164	ENSG00000128881	15
5960014	ENSG00000128891	
1660687	ENSG00000128915	
510687	ENSG00000128918	15
840255	ENSG00000128923	15
6020398	ENSG00000128928	15
6270452	ENSG00000128944	
6280242	ENSG00000128951	15
1500082	ENSG00000128965	15
2340689	ENSG00000128973	15
6620356	ENSG00000128989	
1070181	ENSG00000129003	15
4610209	ENSG00000129007	
150274	ENSG00000129028	15
1070093	ENSG00000129038	15
6250382	ENSG00000129055	3
240364	ENSG00000129071	
6980170	ENSG00000129083	11
3370543	ENSG00000129084	11
2680474	ENSG00000129103	7
3780053	ENSG00000129116	4
7050026	ENSG00000129128	4
6580437	ENSG00000129158	11
3800608	ENSG00000129173	
4670519	ENSG00000129187	4
4120475	ENSG00000129194	17
730543	ENSG00000129197	17
840630	ENSG00000129204	17
7210543	ENSG00000129219	17
6220382	ENSG00000129226	
10255	ENSG00000129244	17
5690280	ENSG00000129245	
3850142	ENSG00000129250	17
4890403	ENSG00000129255	
7100338	ENSG00000129270	
580184	ENSG00000129292	8
2350477	ENSG00000129295	8
540487	ENSG00000129317	12
5090747	ENSG00000129347	
1450075	ENSG00000129351	19
1980521	ENSG00000129353	19
1170041	ENSG00000129354	19
7050326	ENSG00000129355	19
3800017	ENSG00000129422	
3610253	ENSG00000129437	19
3940685	ENSG00000129450	19
5910138	ENSG00000129460	
360142	ENSG00000129465	14
6330224	ENSG00000129467	
670609	ENSG00000129472	14
5050156	ENSG00000129473	14
4280187	ENSG00000129474	14
1030220	ENSG00000129480	14
1850612	ENSG00000129484	
4260079	ENSG00000129493	
3420008	ENSG00000129515	14
6130484	ENSG00000129521	14
1450603	ENSG00000129534	14
6580021	ENSG00000129535	14
1090307	ENSG00000129538	
7000722	ENSG00000129559	14
4220181	ENSG00000129562	14
6380433	ENSG00000129566	14
6370390	ENSG00000129595	
4640491	ENSG00000129596	
520324	ENSG00000129625	5
3170204	ENSG00000129654	17
3060379	ENSG00000129657	17
650750	ENSG00000129667	17
1070703	ENSG00000129673	17
770703	ENSG00000129675	X
5270682	ENSG00000129680	
1090056	ENSG00000129682	X
3440348	ENSG00000129691	8
1030468	ENSG00000129749	
4610348	ENSG00000129810	3
6100687	ENSG00000129824	Y
3930630	ENSG00000129862	Y
3170301	ENSG00000129911	
270129	ENSG00000129925	16
6660279	ENSG00000129932	19
7400243	ENSG00000129933	19
1410440	ENSG00000129946	
1580195	ENSG00000129951	
6650398	ENSG00000129968	19
110112	ENSG00000129990	19
630053	ENSG00000129993	
5290593	ENSG00000130005	19
130228	ENSG00000130021	X
6060114	ENSG00000130032	
7320349	ENSG00000130037	12
2850243	ENSG00000130038	
2100521	ENSG00000130052	X
4830008	ENSG00000130054	X
5270390	ENSG00000130055	X
5490431	ENSG00000130066	X
5900746	ENSG00000130119	X
4890674	ENSG00000130147	2
450193	ENSG00000130150	
150435	ENSG00000130158	19
870328	ENSG00000130159	
1440736	ENSG00000130164	
630709	ENSG00000130165	19
6900070	ENSG00000130167	19
630280	ENSG00000130175	19
4850630	ENSG00000130176	19
5360619	ENSG00000130177	
6960692	ENSG00000130182	16
1470706	ENSG00000130193	8
1240561	ENSG00000130201	
4890707	ENSG00000130202	19
730414	ENSG00000130203	19
4730731	ENSG00000130224	X
4560730	ENSG00000130227	
6900400	ENSG00000130244	
2850091	ENSG00000130254	19
3290446	ENSG00000130255	
6380102	ENSG00000130270	19
2710431	ENSG00000130299	19
1050377	ENSG00000130300	
4900674	ENSG00000130303	19
6180608	ENSG00000130304	19
5340458	ENSG00000130305	
7380279	ENSG00000130309	19
5960114	ENSG00000130312	19
4640079	ENSG00000130313	19
150669	ENSG00000130338	
7510561	ENSG00000130340	
3190681	ENSG00000130348	6
2650678	ENSG00000130363	6
3520670	ENSG00000130382	19
3840600	ENSG00000130385	X
5080286	ENSG00000130396	
270437	ENSG00000130402	19
630088	ENSG00000130413	11
6040291	ENSG00000130414	
4860093	ENSG00000130429	
5080180	ENSG00000130433	19
770152	ENSG00000130449	
2350452	ENSG00000130487	22
7510537	ENSG00000130489	
5090671	ENSG00000130513	
2510746	ENSG00000130517	
3850754	ENSG00000130518	
3840594	ENSG00000130520	19
620280	ENSG00000130522	19
870437	ENSG00000130529	19
3420019	ENSG00000130544	19
7400524	ENSG00000130545	
2680072	ENSG00000130558	9
1340411	ENSG00000130559	9
2850112	ENSG00000130560	9
2350482	ENSG00000130561	2
7040521	ENSG00000130584	20
5960343	ENSG00000130589	20
6060092	ENSG00000130590	20
1510739	ENSG00000130592	11
670240	ENSG00000130595	
6100484	ENSG00000130598	
5340017	ENSG00000130600	
4920369	ENSG00000130635	9
6550181	ENSG00000130638	
670068	ENSG00000130649	10
5050577	ENSG00000130653	9
6980192	ENSG00000130656	16
4490632	ENSG00000130669	19
780324	ENSG00000130684	20
1990730	ENSG00000130695	1
770520	ENSG00000130699	20
4040176	ENSG00000130702	20
4180717	ENSG00000130703	20
4280136	ENSG00000130706	
1440451	ENSG00000130713	9
4390687	ENSG00000130714	
2510070	ENSG00000130717	
3830743	ENSG00000130720	9
4260762	ENSG00000130724	19
3890600	ENSG00000130726	19
160358	ENSG00000130731	16
2630132	ENSG00000130733	19
730767	ENSG00000130734	
2850440	ENSG00000130741	X
1770747	ENSG00000130748	19
5820608	ENSG00000130749	
2900373	ENSG00000130751	19
1580110	ENSG00000130758	19
2000132	ENSG00000130764	1
6650630	ENSG00000130766	1
4390221	ENSG00000130768	1
1070025	ENSG00000130770	1
1500347	ENSG00000130772	1
2470240	ENSG00000130775	1
3390026	ENSG00000130779	12
2450500	ENSG00000130783	12
2680592	ENSG00000130787	
3290768	ENSG00000130803	19
5050707	ENSG00000130812	19
5220204	ENSG00000130813	19
1260162	ENSG00000130816	19
5820719	ENSG00000130818	19
1780538	ENSG00000130821	X
10543	ENSG00000130822	X
6980327	ENSG00000130826	X
4150132	ENSG00000130827	X
1660050	ENSG00000130829	X
5310554	ENSG00000130830	X
5690609	ENSG00000130844	
1070719	ENSG00000130856	
6450600	ENSG00000130876	19
730458	ENSG00000130881	
2320392	ENSG00000130921	12
2630161	ENSG00000130935	17
2140563	ENSG00000130939	1
2450047	ENSG00000130940	1
6550408	ENSG00000130943	22
3890768	ENSG00000130948	9
5360736	ENSG00000130956	9
4060576	ENSG00000130958	9
7150673	ENSG00000130962	X
150288	ENSG00000130985	X
510543	ENSG00000130988	X
3990639	ENSG00000130997	4
6860102	ENSG00000131002	Y
2340142	ENSG00000131007	
6940475	ENSG00000131016	
6380402	ENSG00000131018	6
5340300	ENSG00000131023	6
2030091	ENSG00000131037	
540671	ENSG00000131042	
5130129	ENSG00000131043	20
1780608	ENSG00000131044	20
4890039	ENSG00000131051	20
3830364	ENSG00000131061	
7150537	ENSG00000131067	20
4490524	ENSG00000131069	
2900259	ENSG00000131080	X
1070196	ENSG00000131089	X
3190167	ENSG00000131095	17
7040088	ENSG00000131097	17
6860543	ENSG00000131100	22
1470187	ENSG00000131115	19
1820543	ENSG00000131116	19
1030603	ENSG00000131126	
2810544	ENSG00000131127	4
6900242	ENSG00000131142	19
3390022	ENSG00000131143	16
2630553	ENSG00000131148	16
4390382	ENSG00000131149	16
6020735	ENSG00000131153	16
5900332	ENSG00000131165	16
5890242	ENSG00000131171	
2260576	ENSG00000131174	X
990082	ENSG00000131183	5
3610735	ENSG00000131187	5
60653	ENSG00000131188	5
3800253	ENSG00000131196	
7200041	ENSG00000131238	1
6370195	ENSG00000131242	17
7040368	ENSG00000131263	X
1770286	ENSG00000131264	X
5700286	ENSG00000131269	X
4010487	ENSG00000131323	14
6280674	ENSG00000131351	19
1030209	ENSG00000131355	
7150162	ENSG00000131368	3
6270092	ENSG00000131370	3
4010437	ENSG00000131374	3
430646	ENSG00000131375	
1260497	ENSG00000131378	3
6100349	ENSG00000131379	3
2140364	ENSG00000131381	3
2810280	ENSG00000131389	3
4780092	ENSG00000131398	19
3290259	ENSG00000131401	
6180064	ENSG00000131408	
2760445	ENSG00000131409	
3940253	ENSG00000131437	5
5900592	ENSG00000131446	5
5130563	ENSG00000131459	
