Probe	Ensembl	chromosome_name
CHSY1	ENSG00000131873	15
SNRPA1	ENSG00000131876	15
MEIS2	ENSG00000134138	15
ATPBD4	ENSG00000134146	15
C15orf29	ENSG00000134152	15
C15orf24	ENSG00000134153	15
MTHFS	ENSG00000136371	15
ADAMTS7	ENSG00000136378	15
FAM108C1	ENSG00000136379	15
IREB2	ENSG00000136381	15
ALPK3	ENSG00000136383	15
TM6SF1	ENSG00000136404	15
CIB2	ENSG00000136425	15
MAP2K5	ENSG00000137764	15
SQRDL	ENSG00000137767	15
CTDSPL2	ENSG00000137770	15
SLTM	ENSG00000137776	15
THBS1	ENSG00000137801	15
MAPKBP1	ENSG00000137802	15
NUSAP1	ENSG00000137804	15
NDUFAF1	ENSG00000137806	15
KIF23	ENSG00000137807	15
CASC5	ENSG00000137812	15
HAUS2	ENSG00000137814	15
RTF1	ENSG00000137815	15
PARP6	ENSG00000137817	15
RPLP1	ENSG00000137818	15
PAQR5	ENSG00000137819	15
TUBGCP4	ENSG00000137822	15
FAM82A2	ENSG00000137824	15
ITPKA	ENSG00000137825	15
UACA	ENSG00000137831	15
SMAD6	ENSG00000137834	15
PLCB2	ENSG00000137841	15
TMEM62	ENSG00000137842	15
PAK6	ENSG00000137843	15
ADAM10	ENSG00000137845	15
DUOX1	ENSG00000137857	15
ZNF280D	ENSG00000137871	15
RSL24D1	ENSG00000137876	15
SPTBN5	ENSG00000137877	15
GCOM1	ENSG00000137878	15
GCHFR	ENSG00000137880	15
USP8	ENSG00000138592	15
SECISBP2L	ENSG00000138593	15
TMOD3	ENSG00000138594	15
SPPL2A	ENSG00000138600	15
GLCE	ENSG00000138604	15
SHF	ENSG00000138606	15
APH1B	ENSG00000138613	15
C15orf44	ENSG00000138614	15
CILP	ENSG00000138615	15
PARP16	ENSG00000138617	15
PPCDC	ENSG00000138621	15
NIPA2	ENSG00000140157	15
SLC12A6	ENSG00000140199	15
MFAP1	ENSG00000140259	15
TCF12	ENSG00000140262	15
SORD	ENSG00000140263	15
SERF2	ENSG00000140264	15
ZSCAN29	ENSG00000140265	15
LYSMD2	ENSG00000140280	15
SLC27A2	ENSG00000140284	15
HDC	ENSG00000140287	15
BNIP2	ENSG00000140299	15
GTF2A2	ENSG00000140307	15
SRP14	ENSG00000140319	15
BAHD1	ENSG00000140320	15
DISP2	ENSG00000140323	15
CDAN1	ENSG00000140326	15
TLE3	ENSG00000140332	15
ANP32A	ENSG00000140350	15
COMMD4	ENSG00000140365	15
UBE2Q2	ENSG00000140367	15
PSTPIP1	ENSG00000140368	15
ETFA	ENSG00000140374	15
BCL2A1	ENSG00000140379	15
HMG20A	ENSG00000140382	15
SCAPER	ENSG00000140386	15
TSPAN3	ENSG00000140391	15
WDR61	ENSG00000140395	15
NEIL1	ENSG00000140398	15
MAN2C1	ENSG00000140400	15
DNAJA4	ENSG00000140403	15
MESDC1	ENSG00000140406	15
TPM1	ENSG00000140416	15
IGF1R	ENSG00000140443	15
ARRDC4	ENSG00000140450	15
PIF1	ENSG00000140451	15
USP3	ENSG00000140455	15
BBS4	ENSG00000140463	15
PML	ENSG00000140464	15
ADAMTS17	ENSG00000140470	15
LINS	ENSG00000140471	15
ULK3	ENSG00000140474	15
PCSK6	ENSG00000140479	15
CELF6	ENSG00000140488	15
SCAMP2	ENSG00000140497	15
HAPLN3	ENSG00000140511	15
POLG	ENSG00000140521	15
FANCI	ENSG00000140525	15
ABHD2	ENSG00000140526	15
C15orf42	ENSG00000140534	15
DET1	ENSG00000140543	15
MFGE8	ENSG00000140545	15
ZNF710	ENSG00000140548	15
UNC45A	ENSG00000140553	15
MCTP2	ENSG00000140563	15
FURIN	ENSG00000140564	15
IQGAP1	ENSG00000140575	15
CRTC3	ENSG00000140577	15
EFTUD1	ENSG00000140598	15
SEC11A	ENSG00000140612	15
FSIP1	ENSG00000150667	15
TEX9	ENSG00000151575	15
LASS3	ENSG00000154227	15
LRRK1	ENSG00000154237	15
C15orf26	ENSG00000156206	15
WHAMM	ENSG00000156232	15
NPTN	ENSG00000156642	15
GALK2	ENSG00000156958	15
BUB1B	ENSG00000156970	15
RNF111	ENSG00000157450	15
CCNB2	ENSG00000157456	15
FAM81A	ENSG00000157470	15
MYO1E	ENSG00000157483	15
SNX22	ENSG00000157734	15
AP3S2	ENSG00000157823	15
ACTC1	ENSG00000159251	15
ADPGK	ENSG00000159322	15
STARD9	ENSG00000159433	15
UBR1	ENSG00000159459	15
ISL2	ENSG00000159556	15
LIPC	ENSG00000166035	15
SPRED1	ENSG00000166068	15
RAB8B	ENSG00000166128	15
RPUSD2	ENSG00000166133	15
ZFYVE19	ENSG00000166140	15
SPINT1	ENSG00000166145	15
FBN1	ENSG00000166147	15
SENP8	ENSG00000166192	15
COPS2	ENSG00000166200	15
ARIH1	ENSG00000166233	15
C15orf33	ENSG00000166262	15
IDH3A	ENSG00000166411	15
LEO1	ENSG00000166477	15
TMED3	ENSG00000166557	15
ZNF592	ENSG00000166716	15
CASC4	ENSG00000166734	15
CATSPER2	ENSG00000166762	15
PPIB	ENSG00000166794	15
FAM96A	ENSG00000166797	15
KIAA0101	ENSG00000166803	15
KIF7	ENSG00000166813	15
PLIN1	ENSG00000166819	15
PEX11A	ENSG00000166821	15
MESP1	ENSG00000166823	15
ANPEP	ENSG00000166825	15
RBPMS2	ENSG00000166831	15
ANKDD1A	ENSG00000166839	15
CLPX	ENSG00000166855	15
VPS39	ENSG00000166887	15
C15orf48	ENSG00000166920	15
DIS3L	ENSG00000166938	15
CCNDBP1	ENSG00000166946	15
EPB42	ENSG00000166947	15
SMAD3	ENSG00000166949	15
MAP1A	ENSG00000166963	15
RCCD1	ENSG00000166965	15
PDIA3	ENSG00000167004	15
C15orf39	ENSG00000167173	15
FBXO22	ENSG00000167196	15
TBC1D2B	ENSG00000167202	15
PPIP5K1	ENSG00000168781	15
ADAL	ENSG00000168803	15
LCMT2	ENSG00000168806	15
LRRC28	ENSG00000168904	15
FEM1B	ENSG00000169018	15
MAP2K1	ENSG00000169032	15
CHST14	ENSG00000169105	15
CSNK1G1	ENSG00000169118	15
KIAA1024	ENSG00000169330	15
SNUPN	ENSG00000169371	15
SIN3A	ENSG00000169375	15
PTPN9	ENSG00000169410	15
C15orf40	ENSG00000169609	15
FAM103A1	ENSG00000169612	15
CHRNA5	ENSG00000169684	15
NRG4	ENSG00000169752	15
C15orf27	ENSG00000169758	15
AVEN	ENSG00000169857	15
OTUD7A	ENSG00000169918	15
AKAP13	ENSG00000170776	15
FAM98B	ENSG00000171262	15
SPATA5L1	ENSG00000171763	15
GATM	ENSG00000171766	15
TLN2	ENSG00000171914	15
ISG20	ENSG00000172183	15
STARD5	ENSG00000172345	15
IL16	ENSG00000172349	15
RASGRP1	ENSG00000172575	15
PEAK1	ENSG00000173517	15
CSPG4	ENSG00000173546	15
SNX33	ENSG00000173548	15
CHD2	ENSG00000173575	15
MGA	ENSG00000174197	15
ZWILCH	ENSG00000174442	15
RPL4	ENSG00000174444	15
SNAPC5	ENSG00000174446	15
DENND4A	ENSG00000174485	15
HIGD2B	ENSG00000175202	15
GOLGA8A	ENSG00000175265	15
C15orf54	ENSG00000175746	15
C15orf53	ENSG00000175779	15
ZSCAN2	ENSG00000176371	15
LPCAT4	ENSG00000176454	15
SLCO3A1	ENSG00000176463	15
SCAND2	ENSG00000176700	15
WDR73	ENSG00000177082	15
IMP3	ENSG00000177971	15
RPP25	ENSG00000178718	15
COX5A	ENSG00000178741	15
C15orf17	ENSG00000178761	15
MPI	ENSG00000178802	15
EDC3	ENSG00000179151	15
CLK3	ENSG00000179335	15
ARID3B	ENSG00000179361	15
MKRN3	ENSG00000179455	15
HERC2P3	ENSG00000180229	15
OAZ2	ENSG00000180304	15
ZNF609	ENSG00000180357	15
ST20	ENSG00000180953	15
LRRC57	ENSG00000180979	15
AEN	ENSG00000181026	15
RFX7	ENSG00000181827	15
MRPS11	ENSG00000181991	15
IDH2	ENSG00000182054	15
NOP10	ENSG00000182117	15
RGMA	ENSG00000182175	15
SYNM	ENSG00000182253	15
C15orf51	ENSG00000182397	15
PGBD4	ENSG00000182405	15
FES	ENSG00000182511	15
ANXA2	ENSG00000182718	15
NGRN	ENSG00000182768	15
LYSMD4	ENSG00000183060	15
C15orf58	ENSG00000183208	15
ASB7	ENSG00000183475	15
MEX3B	ENSG00000183496	15
KLHL25	ENSG00000183655	15
VPS33B	ENSG00000184056	15
ALDH1A3	ENSG00000184254	15
TM2D3	ENSG00000184277	15
HDDC3	ENSG00000184508	15
SERINC4	ENSG00000184716	15
CHRM5	ENSG00000184984	15
SEMA4B	ENSG00000185033	15
CIB1	ENSG00000185043	15
RPS27L	ENSG00000185088	15
TARSL2	ENSG00000185418	15
FAM174B	ENSG00000185442	15
SV2B	ENSG00000185518	15
MORF4L1	ENSG00000185787	15
C15orf41	ENSG00000186073	15
CHP	ENSG00000187446	15
AGPHD1	ENSG00000188266	15
C15orf62	ENSG00000188277	15
C15orf52	ENSG00000188549	15
FAM154B	ENSG00000188659	15
SKOR1	ENSG00000188779	15
C15orf61	ENSG00000189227	15
FLJ42289	ENSG00000189419	15
MAN2A2	ENSG00000196547	15
BLM	ENSG00000197299	15
FBXL22	ENSG00000197361	15
MYO5A	ENSG00000197535	15
NMB	ENSG00000197696	15
ZNF770	ENSG00000198146	15
SCAMP5	ENSG00000198794	15
RYR3	ENSG00000198838	15
PRC1	ENSG00000198901	15
SNORD18C	ENSG00000199574	15
CATSPER2P1	ENSG00000205771	15
ATP10A	ENSG00000206190	15
TTLL13	ENSG00000213471	15
CPLX3	ENSG00000213578	15
HEXA	ENSG00000213614	15
GANC	ENSG00000214013	15
GOLGA8B	ENSG00000215252	15
CSNK1A1P1	ENSG00000223518	15
CTXN2	ENSG00000233932	15
GABARAPL3	ENSG00000238244	15
PLEKHO2	ENSG00000241839	15
C15orf63	ENSG00000242028	15
C15orf38	ENSG00000242498	15
STRC	ENSG00000242866	15
PLA2G4B	ENSG00000243708	15
JMJD7	ENSG00000243789	15
DNM1P35	ENSG00000246877	15
FMN1	ENSG00000248905	15
EID1	ENSG00000255302	15
GRINL1A	ENSG00000255529	15
DYX1C1	ENSG00000256061	15
SPESP1	ENSG00000258484	15
ASB9P1	ENSG00000258527	15
MRPL46	ENSG00000259494	15
C15orf37	ENSG00000259642	15
C15orf34	ENSG00000260339	15
CCPG1	ENSG00000260916	15
FLJ27352	ENSG00000261652	15
SNURF	ENSG00000273173	15
WHAMML1	ENSG00000276141	15
SCARNA15	ENSG00000277864	15
PAR5	ENSG00000279192	15
HSP90AB4P	ENSG00000282100	15
FAM169B	ENSG00000283597	15
MIR631	ENSG00000284343	15
FLJ10038	ENSG00000285410	15
DBNDD1	ENSG00000003249	16
NDUFAB1	ENSG00000004779	16
ACSM3	ENSG00000005187	16
CIAPIN1	ENSG00000005194	16
CREBBP	ENSG00000005339	16
SOX8	ENSG00000005513	16
ITGAL	ENSG00000005844	16
GDE1	ENSG00000006007	16
ZNF263	ENSG00000006194	16
TNFRSF12A	ENSG00000006327	16
RPUSD1	ENSG00000007376	16
RHBDF1	ENSG00000007384	16
LUC7L	ENSG00000007392	16
BAIAP3	ENSG00000007516	16
C16orf42	ENSG00000007520	16
PIGQ	ENSG00000007541	16
CRAMP1L	ENSG00000007545	16
MMP25	ENSG00000008516	16
IL32	ENSG00000008517	16
PKD1	ENSG00000008710	16
ZNF200	ENSG00000010539	16
MVP	ENSG00000013364	16
ALG1	ENSG00000033011	16
GABARAPL2	ENSG00000034713	16
EDC4	ENSG00000038358	16
CLEC16A	ENSG00000038532	16
CDH1	ENSG00000039068	16
FAM65A	ENSG00000039523	16
PHLPP2	ENSG00000040199	16
KIAA0556	ENSG00000047578	16
TNFRSF17	ENSG00000048462	16
SNX29	ENSG00000048471	16
HERPUD1	ENSG00000051108	16
CYBA	ENSG00000051523	16
PRSS8	ENSG00000052344	16
FLYWCH1	ENSG00000059122	16
UNKL	ENSG00000059145	16
HAGH	ENSG00000063854	16
ATP2C2	ENSG00000064270	16
SLC9A3R2	ENSG00000065054	16
NTHL1	ENSG00000065057	16
KARS	ENSG00000065427	16
ADAT1	ENSG00000065457	16
THUMPD1	ENSG00000066654	16
C16orf68	ENSG00000067365	16
ROGDI	ENSG00000067836	16
CBFB	ENSG00000067955	16
VPS35	ENSG00000069329	16
DNAJA2	ENSG00000069345	16
CNGB1	ENSG00000070729	16
C16orf80	ENSG00000070761	16
CSNK2A2	ENSG00000070770	16
SLC12A3	ENSG00000070915	16
NFATC3	ENSG00000072736	16
MRPS34	ENSG00000074071	16
C16orf7	ENSG00000075399	16
RGS11	ENSG00000076344	16
GTF3C1	ENSG00000077235	16
IL4R	ENSG00000077238	16
KIF22	ENSG00000079616	16
SRCAP	ENSG00000080603	16
PALB2	ENSG00000083093	16
CYLD	ENSG00000083799	16
ZNF213	ENSG00000085644	16
MRPL28	ENSG00000086504	16
HBQ1	ENSG00000086506	16
CETP	ENSG00000087237	16
MT3	ENSG00000087250	16
LPCAT2	ENSG00000087253	16
GNAO1	ENSG00000087258	16
OGFOD1	ENSG00000087263	16
COQ9	ENSG00000088682	16
FUS	ENSG00000089280	16
CMTM1	ENSG00000089505	16
YPEL3	ENSG00000090238	16
TFAP4	ENSG00000090447	16
GNPTG	ENSG00000090581	16
PDPR	ENSG00000090857	16
AARS	ENSG00000090861	16
GLG1	ENSG00000090863	16
ORC6	ENSG00000091651	16
NUBP2	ENSG00000095906	16
TPSD1	ENSG00000095917	16
FBXL19	ENSG00000099364	16
STX1B	ENSG00000099365	16
HSD3B7	ENSG00000099377	16
SETD1A	ENSG00000099381	16
BCL7C	ENSG00000099385	16
IGFALS	ENSG00000099769	16
TELO2	ENSG00000100726	16
MSLN	ENSG00000102854	16
MGRN1	ENSG00000102858	16
ZNF629	ENSG00000102870	16
TRADD	ENSG00000102871	16
HSF4	ENSG00000102878	16
CORO1A	ENSG00000102879	16
MAPK3	ENSG00000102882	16
GDPD3	ENSG00000102886	16
ELMO3	ENSG00000102890	16
PHKB	ENSG00000102893	16
LYRM1	ENSG00000102897	16
NUTF2	ENSG00000102898	16
NUP93	ENSG00000102900	16
CENPT	ENSG00000102901	16
TSNAXIP1	ENSG00000102904	16
NFAT5	ENSG00000102908	16
LONP2	ENSG00000102910	16
N4BP1	ENSG00000102921	16
ARL2BP	ENSG00000102931	16
PLLP	ENSG00000102934	16
DHODH	ENSG00000102967	16
CTCF	ENSG00000102974	16
ACD	ENSG00000102977	16
POLR2C	ENSG00000102978	16
PARD6A	ENSG00000102981	16
ZNF821	ENSG00000102984	16
MMP15	ENSG00000102996	16
C16orf57	ENSG00000103005	16
CYB5B	ENSG00000103018	16
CCDC113	ENSG00000103021	16
NME3	ENSG00000103024	16
NDRG4	ENSG00000103034	16
PSMD7	ENSG00000103035	16
SETD6	ENSG00000103037	16
SLC38A7	ENSG00000103042	16
VAC14	ENSG00000103043	16
HAS3	ENSG00000103044	16
TMCO7	ENSG00000103047	16
COG4	ENSG00000103051	16
SMPD3	ENSG00000103056	16
SLC7A6OS	ENSG00000103061	16
SLC7A6	ENSG00000103064	16
PLA2G15	ENSG00000103066	16
ESRP2	ENSG00000103067	16
FA2H	ENSG00000103089	16
WDR59	ENSG00000103091	16
MON1B	ENSG00000103111	16
C16orf61	ENSG00000103121	16
AXIN1	ENSG00000103126	16
HCFC1R1	ENSG00000103145	16
NPRL3	ENSG00000103148	16
MLYCD	ENSG00000103150	16
MPG	ENSG00000103152	16
NECAB2	ENSG00000103154	16
HSDL1	ENSG00000103160	16
TAF1C	ENSG00000103168	16
NAGPA	ENSG00000103174	16
SEC14L5	ENSG00000103184	16
COTL1	ENSG00000103187	16
USP10	ENSG00000103194	16
CRISPLD2	ENSG00000103196	16
TSC2	ENSG00000103197	16
ZNF500	ENSG00000103199	16
NME4	ENSG00000103202	16
LMF1	ENSG00000103227	16
NARFL	ENSG00000103245	16
MTHFSD	ENSG00000103248	16
CLCN7	ENSG00000103249	16
HAGHL	ENSG00000103253	16
FAM173A	ENSG00000103254	16
SLC7A5	ENSG00000103257	16
METRN	ENSG00000103260	16
FBXO31	ENSG00000103264	16
STUB1	ENSG00000103266	16
RHBDL1	ENSG00000103269	16
NUBP1	ENSG00000103274	16
UBE2I	ENSG00000103275	16
MEFV	ENSG00000103313	16
CRYM	ENSG00000103316	16
FAM38A	ENSG00000103335	16
GSPT1	ENSG00000103342	16
ZNF174	ENSG00000103343	16
CLUAP1	ENSG00000103351	16
UBFD1	ENSG00000103353	16
PRSS33	ENSG00000103355	16
EARS2	ENSG00000103356	16
TCEB2	ENSG00000103363	16
GGA2	ENSG00000103365	16
CPPED1	ENSG00000103381	16
USP31	ENSG00000103404	16
RRN3P2	ENSG00000103472	16
RBL2	ENSG00000103479	16
QPRT	ENSG00000103485	16
PYCARD	ENSG00000103490	16
RPGRIP1L	ENSG00000103494	16
MAZ	ENSG00000103495	16
STX4	ENSG00000103496	16
CDIPT	ENSG00000103502	16
BCKDK	ENSG00000103507	16
MYST1	ENSG00000103510	16
IL21R	ENSG00000103522	16
SYT17	ENSG00000103528	16
TMC5	ENSG00000103534	16
CP110	ENSG00000103540	16
C16orf62	ENSG00000103544	16
RNF40	ENSG00000103549	16
C16orf88	ENSG00000103550	16
KLHDC4	ENSG00000104731	16
PMFBP1	ENSG00000118557	16
FAM86A	ENSG00000118894	16
PPL	ENSG00000118898	16
UBN1	ENSG00000118900	16
PAPD5	ENSG00000121274	16
ADCY7	ENSG00000121281	16
RBBP6	ENSG00000122257	16
ZC3H7A	ENSG00000122299	16
ZNF205	ENSG00000122386	16
NAT15	ENSG00000122390	16
SLC12A4	ENSG00000124067	16
C16orf48	ENSG00000124074	16
CNOT1	ENSG00000125107	16
LRRC29	ENSG00000125122	16
BBS2	ENSG00000125124	16
MT2A	ENSG00000125148	16
C16orf70	ENSG00000125149	16
GOT2	ENSG00000125166	16
DOK4	ENSG00000125170	16
TRAP1	ENSG00000126602	16
GFER	ENSG00000127554	16
SYNGR3	ENSG00000127561	16
PKMYT1	ENSG00000127564	16
WFIKKN1	ENSG00000127578	16
WDR24	ENSG00000127580	16
FBXL16	ENSG00000127585	16
CHTF18	ENSG00000127586	16
ITFG1	ENSG00000129636	16
TMEM8A	ENSG00000129925	16
CBFA2T3	ENSG00000129993	16
ZSCAN10	ENSG00000130182	16
HBZ	ENSG00000130656	16
C16orf13	ENSG00000130731	16
COX4I1	ENSG00000131143	16
COX4NB	ENSG00000131148	16
KIAA0182	ENSG00000131149	16
GINS2	ENSG00000131153	16
CHMP1A	ENSG00000131165	16
TMEM204	ENSG00000131634	16
KREMEN2	ENSG00000131650	16
THOC6	ENSG00000131652	16
TRAF7	ENSG00000131653	16
KIAA0664L3	ENSG00000131797	16
PRMT7	ENSG00000132600	16
NIP7	ENSG00000132603	16
TERF2	ENSG00000132604	16
VPS4A	ENSG00000132612	16
MTSS1L	ENSG00000132613	16
RPS15A	ENSG00000134419	16
KLHL36	ENSG00000135686	16
MPHOSPH6	ENSG00000135698	16
KIAA0513	ENSG00000135709	16
DYNC1LI2	ENSG00000135720	16
FBXL8	ENSG00000135722	16
FHOD1	ENSG00000135723	16
CCDC102A	ENSG00000135736	16
SLC9A5	ENSG00000135740	16
MAPK8IP3	ENSG00000138834	16
GLYR1	ENSG00000140632	16
PMM2	ENSG00000140650	16
SLC5A2	ENSG00000140675	16
ITGAX	ENSG00000140678	16
TGFB1I1	ENSG00000140682	16
C16orf58	ENSG00000140688	16
ARMC5	ENSG00000140691	16
FTO	ENSG00000140718	16
UQCRC2	ENSG00000140740	16
CDR2	ENSG00000140743	16
MYLK3	ENSG00000140795	16
NKD1	ENSG00000140807	16
DHX38	ENSG00000140829	16
TXNL4B	ENSG00000140830	16
ZFHX3	ENSG00000140836	16
CLEC18B	ENSG00000140839	16
CPNE2	ENSG00000140848	16
NLRC5	ENSG00000140853	16
KATNB1	ENSG00000140854	16
KIFC3	ENSG00000140859	16
NUDT7	ENSG00000140876	16
CMTM3	ENSG00000140931	16
CMTM2	ENSG00000140932	16
NOL3	ENSG00000140939	16
MAP1LC3B	ENSG00000140941	16
MBTPS1	ENSG00000140943	16
CDH13	ENSG00000140945	16
ZCCHC14	ENSG00000140948	16
KIAA1609	ENSG00000140950	16
OSGIN1	ENSG00000140961	16
IRF8	ENSG00000140968	16
RHOT2	ENSG00000140983	16
RPL3L	ENSG00000140986	16
ZNF434	ENSG00000140987	16
RPS2	ENSG00000140988	16
NDUFB10	ENSG00000140990	16
PDPK1	ENSG00000140992	16
TIGD7	ENSG00000140993	16
DEF8	ENSG00000140995	16
TCF25	ENSG00000141002	16
GALNS	ENSG00000141012	16
GAS8	ENSG00000141013	16
RANBP10	ENSG00000141084	16
CTRL	ENSG00000141086	16
DPEP3	ENSG00000141096	16
GFOD2	ENSG00000141098	16
NOB1	ENSG00000141101	16
TBX6	ENSG00000149922	16
PPP4C	ENSG00000149923	16
ALDOA	ENSG00000149925	16
DOC2A	ENSG00000149927	16
HIRIP3	ENSG00000149929	16
TAOK2	ENSG00000149930	16
TMEM219	ENSG00000149932	16
CTF1	ENSG00000150281	16
PRSS53	ENSG00000151006	16
CARHSP1	ENSG00000153048	16
TXNDC11	ENSG00000153066	16
FAM100A	ENSG00000153443	16
C16orf89	ENSG00000153446	16
CFDP1	ENSG00000153774	16
ZDHHC7	ENSG00000153786	16
CMIP	ENSG00000153815	16
C16orf74	ENSG00000154102	16
JPH3	ENSG00000154118	16
C16orf87	ENSG00000155330	16
HEATR3	ENSG00000155393	16
ZKSCAN2	ENSG00000155592	16
JMJD5	ENSG00000155666	16
ZNF689	ENSG00000156853	16
PRR14	ENSG00000156858	16
FBRS	ENSG00000156860	16
PHKG2	ENSG00000156873	16
ITGAD	ENSG00000156886	16
SMG1	ENSG00000157106	16
TMED6	ENSG00000157315	16
CLEC18A	ENSG00000157322	16
CLEC18C	ENSG00000157335	16
DDX19B	ENSG00000157349	16
ST3GAL2	ENSG00000157350	16
FUK	ENSG00000157353	16
IL34	ENSG00000157368	16
ZNF19	ENSG00000157429	16
DNAH3	ENSG00000158486	16
ZC3H18	ENSG00000158545	16
RNF166	ENSG00000158717	16
SPATA2L	ENSG00000158792	16
ZNF276	ENSG00000158805	16
AMFR	ENSG00000159461	16
RSPRY1	ENSG00000159579	16
NAE1	ENSG00000159593	16
GPR114	ENSG00000159618	16
CCDC135	ENSG00000159625	16
TEPP	ENSG00000159648	16
LRRC36	ENSG00000159708	16
TPPP3	ENSG00000159713	16
ZDHHC1	ENSG00000159714	16
ATP6V0D1	ENSG00000159720	16
AGRP	ENSG00000159723	16
RLTPR	ENSG00000159753	16
C16orf86	ENSG00000159761	16
PSKH1	ENSG00000159792	16
POLR3K	ENSG00000161980	16
SNRNP25	ENSG00000161981	16
WDR90	ENSG00000161996	16
JMJD8	ENSG00000161999	16
CCDC78	ENSG00000162004	16
SPSB3	ENSG00000162032	16
C16orf59	ENSG00000162062	16
CCNF	ENSG00000162063	16
TBC1D24	ENSG00000162065	16
AMDHD2	ENSG00000162066	16
CCDC64B	ENSG00000162069	16
PAQR4	ENSG00000162073	16
FLYWCH2	ENSG00000162076	16
ZNF75A	ENSG00000162086	16
ADCY9	ENSG00000162104	16
GPT2	ENSG00000166123	16
BRD7	ENSG00000166164	16
ZNF319	ENSG00000166188	16
C16orf71	ENSG00000166246	16
CDYL2	ENSG00000166446	16
CENPN	ENSG00000166451	16
ATMIN	ENSG00000166454	16
C16orf46	ENSG00000166455	16
PRKCB	ENSG00000166501	16
BEAN1	ENSG00000166546	16
TK2	ENSG00000166548	16
RRAD	ENSG00000166592	16
FAM96B	ENSG00000166595	16
ATF7IP2	ENSG00000166669	16
FAM18A	ENSG00000166676	16
ACSM1	ENSG00000166743	16
AP1G1	ENSG00000166747	16
LDHD	ENSG00000166816	16
TMEM170A	ENSG00000166822	16
DCTN5	ENSG00000166847	16
TERF2IP	ENSG00000166848	16
PLK1	ENSG00000166851	16
AKTIP	ENSG00000166971	16
NUDT21	ENSG00000167005	16
COQ7	ENSG00000167186	16
GPRC5B	ENSG00000167191	16
NOD2	ENSG00000167207	16
SNX20	ENSG00000167208	16
DPEP2	ENSG00000167261	16
DUS2L	ENSG00000167264	16
PRRT2	ENSG00000167371	16
ZNF23	ENSG00000167377	16
ZNF668	ENSG00000167394	16
ZNF646	ENSG00000167395	16
VKORC1	ENSG00000167397	16
MVD	ENSG00000167508	16
CDT1	ENSG00000167513	16
TRAPPC2L	ENSG00000167515	16
ANKRD11	ENSG00000167522	16
C16orf55	ENSG00000167523	16
RPL13	ENSG00000167526	16
ITFG3	ENSG00000167930	16
ZNF598	ENSG00000167962	16
RAB26	ENSG00000167964	16
MLST8	ENSG00000167965	16
E4F1	ENSG00000167967	16
DNASE1L2	ENSG00000167968	16
DCI	ENSG00000167969	16
ABCA3	ENSG00000167972	16
KCTD5	ENSG00000167977	16
SRRM2	ENSG00000167978	16
ZNF597	ENSG00000167981	16
NLRC3	ENSG00000167984	16
ANKS3	ENSG00000168096	16
NUDT16L1	ENSG00000168101	16
THAP11	ENSG00000168286	16
MLKL	ENSG00000168404	16
RFWD3	ENSG00000168411	16
COG7	ENSG00000168434	16
ATXN2L	ENSG00000168488	16
KCTD19	ENSG00000168676	16
TMEM208	ENSG00000168701	16
CHTF8	ENSG00000168802	16
DDX19A	ENSG00000168872	16
XPO6	ENSG00000169180	16
NSMCE1	ENSG00000169189	16
CD2BP2	ENSG00000169217	16
TBC1D10B	ENSG00000169221	16
NPIPL3	ENSG00000169246	16
INO80E	ENSG00000169592	16
SPNS1	ENSG00000169682	16
MT1E	ENSG00000169715	16
AHSP	ENSG00000169877	16
ITGAM	ENSG00000169896	16
ZNF764	ENSG00000169951	16
ZNF747	ENSG00000169955	16
ZNF768	ENSG00000169957	16
ZNF778	ENSG00000170100	16
ARL6IP1	ENSG00000170540	16
NETO2	ENSG00000171208	16
SHCBP1	ENSG00000171241	16
RSL1D1	ENSG00000171490	16
TPSAB1	ENSG00000172236	16
FAM195A	ENSG00000172366	16
PRSS27	ENSG00000172382	16
BANP	ENSG00000172530	16
FAM192A	ENSG00000172775	16
CES4A	ENSG00000172824	16
CES3	ENSG00000172828	16
CES2	ENSG00000172831	16
PDP2	ENSG00000172840	16
C16orf91	ENSG00000174109	16
CTU2	ENSG00000174177	16
IQCK	ENSG00000174628	16
KCTD13	ENSG00000174943	16
VWA3A	ENSG00000175267	16
ERCC4	ENSG00000175595	16
C16orf75	ENSG00000175643	16
ORAI3	ENSG00000175938	16
CCDC101	ENSG00000176476	16
ACSF3	ENSG00000176715	16
NFATC2IP	ENSG00000176953	16
CHD9	ENSG00000177200	16
CD19	ENSG00000177455	16
IRX3	ENSG00000177508	16
RABEP2	ENSG00000177548	16
CENPBD1	ENSG00000177946	16
SH2B1	ENSG00000178188	16
PRSS36	ENSG00000178226	16
MAF	ENSG00000178573	16
CPNE7	ENSG00000178773	16
TUFM	ENSG00000178952	16
EXOC3L	ENSG00000179044	16
CIITA	ENSG00000179583	16
ZFPM1	ENSG00000179588	16
SEPHS2	ENSG00000179918	16
DCTPP1	ENSG00000179958	16
ZNF771	ENSG00000179965	16
ZNF48	ENSG00000180035	16
SEPT1	ENSG00000180096	16
FAHD1	ENSG00000180185	16
MYLPF	ENSG00000180209	16
C16orf81	ENSG00000180422	16
FTSJD1	ENSG00000180917	16
NQO1	ENSG00000181019	16
GINS3	ENSG00000181938	16
DEXI	ENSG00000182108	16
KIAA0174	ENSG00000182149	16
C16orf79	ENSG00000182685	16
DDX28	ENSG00000182810	16
C16orf72	ENSG00000182831	16
GPR97	ENSG00000182885	16
ABAT	ENSG00000183044	16
CMTM4	ENSG00000183723	16
